Facies,Well Name,Depth,GR,ILD,ILD_log10,NPHI,RHOB,PORD,PORDIFF,BVW
1,AMMY212,1885.5,18.162,11.216,1.04983800062258,0.1948,2.432,0.1726709,0.0221291,0.047211848412531
1,AMMY212,1886,17.944,12.234,1.08756847616178,0.1793,2.445,0.1645963,0.0147037,0.045204926375836
1,AMMY212,1886.5,17.5026,13.528,1.13123359458969,0.1663,2.46,0.1552795,0.0110205,0.042988590622557
1,AMMY212,1887,16.1473,14.845,1.17158020193206,0.1608,2.467,0.1509317,0.0098683,0.041037406228993
1,AMMY212,1887.5,14.7945,16.242,1.21063950615415,0.1628,2.457,0.1571428,0.0056572,0.039232885542195
1,AMMY212,1888,13.7802,17.48,1.24254142829838,0.1674,2.463,0.1534161,0.0139839,0.037818063801003
1,AMMY212,1888.5,12.7996,18.103,1.25775055141526,0.173,2.473,0.1472049,0.0257951,0.037161627747052
1,AMMY212,1889,14.0269,18.282,1.26202370460632,0.1692,2.485,0.1397516,0.0294484,0.036979254540651
1,AMMY212,1889.5,15.6128,18.045,1.25635688639553,0.1611,2.498,0.1316771,0.0294229,0.037221302040296
1,AMMY212,1890,16.8869,17.529,1.24375714102993,0.1558,2.5,0.1304348,0.0253652,0.037765169113542
1,AMMY212,1890.5,16.8136,17.407,1.24072392931885,0.1522,2.497,0.1322982,0.0199018,0.037897279929396
1,AMMY212,1891,16.2794,17.976,1.25469305941107,0.1503,2.501,0.1298137,0.0204863,0.037292669697584
1,AMMY212,1891.5,14.1418,18.552,1.26839073562993,0.1505,2.486,0.1391304,0.0113696,0.036709176032733
1,AMMY212,1892,11.9961,19.234,1.28406961171008,0.1515,2.471,0.1484472,0.0030528,0.036052484473127
1,AMMY212,1892.5,10.0735,20.087,1.30291507956886,0.1535,2.479,0.1434782,0.0100218,0.03527869117016
1,AMMY212,1893,10.7316,20.927,1.32070697430959,0.1534,2.48,0.1428571,0.0105429,0.034563404754866
1,AMMY212,1893.5,11.388,21.629,1.33503644063551,0.1559,2.468,0.1503106,0.0055894,0.033997875879071
1,AMMY212,1894,12.1152,21.879,1.34002746828266,0.1593,2.476,0.1453416,0.0139584,0.033803079763118
1,AMMY212,1894.5,12.849,21.707,1.33659980625158,0.1573,2.477,0.1447205,0.0125795,0.03393673843897
1,AMMY212,1895,14.3312,21.542,1.33328602155443,0.1568,2.469,0.1496894,0.0071106,0.034066458992109
1,AMMY212,1895.5,15.9578,21.397,1.33035288667733,0.1539,2.477,0.1447205,0.0091795,0.034181692348223
1,AMMY212,1896,17.5863,21.269,1.32774707125246,0.1502,2.485,0.1397516,0.0104484,0.034284393312498
1,AMMY212,1896.5,17.5307,21.141,1.32512552621693,0.1552,2.492,0.1354037,0.0197963,0.034388025588343
1,AMMY212,1897,17.1962,20.854,1.31918936920489,0.1623,2.466,0.1515528,0.0107473,0.034623846980174
2,AMMY212,1897.5,16.8383,20.295,1.3073890556533,0.1655,2.45,0.1614906,0.0040094,0.035097442928555
1,AMMY212,1898,16.4384,19.618,1.29265473019799,0.1645,2.453,0.1596273,0.0048727,0.035697897584255
1,AMMY212,1898.5,16.0064,18.797,1.27408854142271,0.1625,2.472,0.1478262,0.0146738,0.03646915776379
1,AMMY212,1899,15.7059,18.32,1.26292546933183,0.1632,2.468,0.1503106,0.0128894,0.036940882785346
1,AMMY212,1899.5,15.3038,18.448,1.26594928995062,0.1696,2.474,0.1465839,0.0230161,0.03681250400336
1,AMMY212,1900,13.7283,18.409,1.26503019772306,0.1759,2.4818,0.1417391,0.0341609,0.036851477550919
1,AMMY212,1900.5,13.4273,17.986,1.25493458907744,0.18,2.4971,0.132236,0.047764,0.037282301117937
1,AMMY212,1901,14.0322,17.374,1.23989981717697,0.1817,2.5068,0.1262112,0.0554888,0.037933253710674
1,AMMY212,1901.5,15.0645,16.425,1.21550537823182,0.1795,2.4965,0.1326087,0.0468913,0.039013715732044
1,AMMY212,1902,16.1588,15.194,1.18167212206827,0.1754,2.4782,0.1439752,0.0314248,0.040563361999616
4,AMMY212,1902.5,17.0595,14.141,1.15048012227033,0.1677,2.488,0.1378883,0.0298117,0.042046508979136
2,AMMY212,1903,17.7688,13.81,1.14019367857863,0.1582,2.501,0.1298137,0.0283863,0.042547413600065
1,AMMY212,1903.5,18.6831,14.173,1.15146178712433,0.161,2.5032,0.1284472,0.0325528,0.041999015554613
4,AMMY212,1904,19.5426,14.679,1.1666964704796,0.1738,2.4929,0.1348448,0.0389552,0.041268793186815
1,AMMY212,1904.5,18.529,14.417,1.158874898456,0.1842,2.4833,0.1408075,0.0433925,0.041642093514598
1,AMMY212,1905,17.1149,12.748,1.1054420548017,0.1919,2.456,0.1577639,0.0341361,0.044284217685198
1,AMMY212,1905.5,15.6454,10.942,1.03909671044145,0.1929,2.4589,0.1559628,0.0369373,0.047799312383158
1,AMMY212,1906,14.2177,9.675,0.985650973690949,0.1892,2.4841,0.1403105,0.0488895,0.050832856777535
2,AMMY212,1906.5,12.5836,9.03,0.955687750313506,0.1845,2.5132,0.122236,0.062264,0.052617005617739
4,AMMY212,1907,11.3338,9.05,0.956648579205203,0.1806,2.5419,0.10441,0.07619,0.052558833122764
4,AMMY212,1907.5,12.0983,9.272,0.967173422955539,0.1755,2.549,0.1,0.0755,0.051925811549658
4,AMMY212,1908,12.8579,9.617,0.983039616046102,0.164,2.531,0.1111802,0.0528198,0.050985912499141
4,AMMY212,1908.5,13.0519,10.268,1.01148585999941,0.1526,2.524,0.115528,0.037072,0.049343173123854
4,AMMY212,1909,12.4542,11.086,1.04477487425644,0.1477,2.525,0.1149068,0.0327932,0.047487856533339
4,AMMY212,1909.5,11.8787,12.248,1.0880651776902,0.1444,2.521,0.1173914,0.0270086,0.045179083384249
4,AMMY212,1910,11.304,13.739,1.13795512353236,0.1457,2.521,0.1173914,0.0283086,0.042657209568892
4,AMMY212,1910.5,10.7499,14.719,1.16787830529805,0.148,2.508,0.1254659,0.0225341,0.041212679498224
1,AMMY212,1911,12.1329,15.158,1.18064190272983,0.1516,2.485,0.1397516,0.0118484,0.040611502091456
1,AMMY212,1911.5,13.5129,15.511,1.19063979784468,0.1521,2.474,0.1465839,0.0055161,0.040146723360161
1,AMMY212,1912,14.7317,15.809,1.19890439945673,0.15,2.465,0.152174,-0.002174,0.03976653990793
1,AMMY212,1912.5,14.5417,15.211,1.18215776633478,0.1492,2.473,0.1472049,0.0019951,0.040540688607606
4,AMMY212,1913,13.8645,14.011,1.14646913307187,0.1469,2.5,0.1304348,0.0164652,0.042241121268612
4,AMMY212,1913.5,12.3753,13.05,1.1156105116743,0.1449,2.527,0.1136646,0.0312354,0.043768810953241
4,AMMY212,1914,11.6601,12.273,1.08895073421804,0.1424,2.536,0.1080745,0.0343255,0.045133045216928
4,AMMY212,1914.5,11.7563,11.91,1.07591176148278,0.1391,2.549,0.1,0.0391,0.04581567860876
4,AMMY212,1915,11.8523,11.804,1.07202920082792,0.1378,2.579,0.0813665,0.0564335,0.04602093139797
4,AMMY212,1915.5,11.5445,11.697,1.06807448990765,0.1373,2.559,0.0937888,0.0435112,0.046230943776164
4,AMMY212,1916,10.9454,11.59,1.0640834359636,0.1313,2.597,0.0701864,0.0611136,0.046443857764752
4,AMMY212,1916.5,10.3451,11.364,1.0555312250509,0.1223,2.643,0.041615,0.080685,0.046903407149723
4,AMMY212,1917,10.6068,10.737,1.03088295310967,0.1255,2.642,0.042236,0.0832639,0.048253467558454
5,AMMY212,1917.5,11.153,9.92,0.996511672154179,0.143,2.62,0.0559007,0.0870993,0.050201208056406
4,AMMY212,1918,11.7003,9.103,0.959184542731192,0.1643,2.557,0.0950311,0.0692689,0.052405604261509
2,AMMY212,1918.5,11.0399,8.371,0.922777341928798,0.1814,2.477,0.1447205,0.0366795,0.054648888510292
1,AMMY212,1919,10.9715,7.75,0.88930170250631,0.1887,2.424,0.1776397,0.0110603,0.056796183424707
1,AMMY212,1919.5,11.5775,7.162,0.855034316675884,0.1964,2.408,0.1875776,0.0088224,0.05908168135056
1,AMMY212,1920,12.1815,6.681,0.824841471753701,0.206,2.399,0.1931677,0.0128323,0.061171519493847
1,AMMY212,1920.5,11.4561,6.306,0.799753966411886,0.2132,2.396,0.1950311,0.0181689,0.06296410306404
1,AMMY212,1921,10.721,5.957,0.775027600098845,0.2171,2.376,0.2074535,0.0096465,0.064782276335261
1,AMMY212,1921.5,11.5216,5.796,0.763128376799137,0.2195,2.393,0.1968945,0.0226055,0.065675867186592
1,AMMY212,1922,12.6724,5.81,0.764176132390331,0.2167,2.411,0.1857143,0.0309857,0.065596691911048
1,AMMY212,1922.5,14.0109,5.863,0.768119894184797,0.2113,2.425,0.1770187,0.0342813,0.065299530276048
1,AMMY212,1923,15.1083,5.916,0.772028165324855,0.1982,2.439,0.1683231,0.0298769,0.065006370936543
1,AMMY212,1923.5,15.0785,5.961,0.775319121829478,0.1855,2.466,0.1515528,0.0339472,0.064760537315744
4,AMMY212,1924,15.0495,5.998,0.778006461423508,0.1754,2.501,0.1298137,0.0455863,0.064560483414182
4,AMMY212,1924.5,15.0206,6.035,0.780677274433368,0.1795,2.517,0.1198758,0.0596242,0.064362272110694
4,AMMY212,1925,14.9813,6.065,0.782830805202592,0.1944,2.503,0.1285714,0.0658286,0.064202893561212
1,AMMY212,1925.5,14.9072,6.006,0.778585327862962,0.2177,2.43,0.173913,0.043787,0.064517471761564
1,AMMY212,1926,14.8322,5.915,0.771954748963949,0.2261,2.409,0.1869566,0.0391434,0.065011865748347
1,AMMY212,1926.5,14.7033,5.824,0.765221366304981,0.226,2.408,0.1875776,0.0384223,0.06551780229512
1,AMMY212,1927,14.5657,5.724,0.757699625087739,0.2258,2.414,0.1838509,0.0419491,0.066087632143179
1,AMMY212,1927.5,14.4347,5.598,0.748032894130144,0.2255,2.421,0.1795031,0.0459969,0.066827244980386
4,AMMY212,1928,13.5349,5.465,0.737590166285722,0.2227,2.421,0.1795031,0.0431969,0.067635533680791
1,AMMY212,1928.5,11.232,5.37,0.729974285699556,0.2184,2.4,0.1925465,0.0258535,0.068231176761867
1,AMMY212,1929,10.1878,5.378,0.730620797887283,0.2215,2.403,0.1906832,0.0308168,0.068180409510224
1,AMMY212,1929.5,10.1896,5.319,0.72582999032058,0.2282,2.409,0.1869566,0.0412434,0.068557505815811
1,AMMY212,1930,10.1915,5.248,0.719993826367604,0.2347,2.418,0.1813665,0.0533335,0.069019703796779
1,AMMY212,1930.5,10.2033,5.195,0.715585551893196,0.2399,2.395,0.1956522,0.0442478,0.069370883935678
1,AMMY212,1931,11.1618,5.146,0.711469781874328,0.245,2.387,0.2006211,0.0443789,0.069700374793863
1,AMMY212,1931.5,12.121,5.096,0.707229419327294,0.2437,2.405,0.189441,0.054259,0.070041476835066
1,AMMY212,1932,12.8829,5.047,0.703033304733686,0.2365,2.399,0.1931677,0.0433322,0.070380662726021
1,AMMY212,1932.5,13.0779,5.015,0.700270937356437,0.2313,2.397,0.1944099,0.0368901,0.070604850154956
1,AMMY212,1933,13.274,5.03,0.701567985055927,0.2292,2.395,0.1956522,0.0335478,0.070499495930406
1,AMMY212,1933.5,12.9488,5.056,0.703807065274329,0.228,2.4,0.1925465,0.0354535,0.070317993807877
4,AMMY212,1934,12.5107,5.065,0.704579449696299,0.2329,2.417,0.1819875,0.0509125,0.07025549199865
4,AMMY212,1934.5,12.0715,5.051,0.70337736851235,0.2386,2.422,0.178882,0.059718,0.070352789195135
4,AMMY212,1935,13.5678,5.032,0.701740632437213,0.24,2.416,0.1826088,0.0573912,0.070485484304325
4,AMMY212,1935.5,14.9466,5.014,0.700184329622198,0.2375,2.427,0.1757764,0.0617236,0.070611890574793
4,AMMY212,1936,14.6168,4.977,0.696967640744023,0.2378,2.437,0.1695652,0.0682348,0.070873875927094
4,AMMY212,1936.5,13.4933,4.921,0.692053365034081,0.2377,2.429,0.1745342,0.0631658,0.071276000436072
4,AMMY212,1937,13.1479,4.875,0.687974620034556,0.2391,2.421,0.1795031,0.0595969,0.071611487403943
1,AMMY212,1937.5,13.3362,4.95,0.694605198933569,0.2436,2.405,0.189441,0.054159,0.07106690545187
1,AMMY212,1938,13.6387,5.045,0.702861170572929,0.2462,2.395,0.1956522,0.0505478,0.07039461192103
1,AMMY212,1938.5,14.1975,5.14,0.710963118995276,0.2399,2.389,0.1993789,0.0405211,0.069741044081459
1,AMMY212,1939,14.6468,5.268,0.721645766289746,0.2337,2.391,0.1981366,0.0355634,0.068888562306849
1,AMMY212,1939.5,14.2498,5.421,0.734079407280594,0.2309,2.403,0.1906832,0.0402168,0.067909463693783
1,AMMY212,1940,14.1414,5.576,0.746322765089953,0.2293,2.408,0.1875776,0.0417224,0.066958948000698
1,AMMY212,1940.5,14.282,5.707,0.756407872548958,0.2255,2.407,0.1881987,0.0373013,0.066185989802895
1,AMMY212,1941,13.969,5.787,0.762453482363547,0.2204,2.413,0.184472,0.035928,0.065726917227092
1,AMMY212,1941.5,12.7772,5.861,0.767971721381619,0.2204,2.406,0.1888199,0.0315801,0.06531067068904
1,AMMY212,1942,11.585,5.935,0.77342072329061,0.2269,2.422,0.178882,0.048018,0.064902233518994
1,AMMY212,1942.5,10.3932,5.975,0.776337909620175,0.2293,2.442,0.1664597,0.0628403,0.064684622735315
1,AMMY212,1943,9.1999,5.939,0.773713325277022,0.2264,2.435,0.1708075,0.0555925,0.064880373554238
1,AMMY212,1943.5,10.3368,5.897,0.770631127777807,0.211,2.45,0.1614906,0.0495093,0.06511101124215
1,AMMY212,1944,11.6179,5.856,0.767601068050335,0.1997,2.476,0.1453416,0.0543584,0.065338546686165
4,AMMY212,1944.5,12.8983,5.809,0.764101376476229,0.1952,2.489,0.137267,0.057933,0.065602337794082
1,AMMY212,1945,13.1716,5.745,0.759290033024304,0.1972,2.476,0.1453416,0.0518584,0.065966734766361
4,AMMY212,1945.5,12.03,5.681,0.754424789277259,0.1951,2.476,0.1453416,0.0497584,0.06633727226267
4,AMMY212,1946,11.9693,5.618,0.749581734865559,0.1901,2.503,0.1285714,0.0615286,0.066708186904391
2,AMMY212,1946.5,11.8689,5.669,0.75350645699097,0.186,2.522,0.1167701,0.0692299,0.066407445701468
4,AMMY212,1947,10.1253,5.726,0.75785134368558,0.1835,2.535,0.1086956,0.0748044,0.066076089459981
4,AMMY212,1947.5,8.379,5.784,0.762228284286474,0.181,2.546,0.1018634,0.0791366,0.065743960379777
4,AMMY212,1948,8.8264,5.847,0.766933093837284,0.1782,2.552,0.0981366,0.0800634,0.065388813558597
4,AMMY212,1948.5,9.5086,5.911,0.771660959348887,0.1722,2.539,0.1062112,0.0659888,0.06503385893766
4,AMMY212,1949,10.11,5.899,0.770778396169148,0.1645,2.549,0.1,0.0645,0.065099972671037
4,AMMY212,1949.5,10.2545,5.784,0.762228284286474,0.159,2.583,0.078882,0.080118,0.065743960379777
4,AMMY212,1950,10.3993,5.668,0.753429841575423,0.156,2.605,0.0652174,0.0907826,0.066413303545232
6,AMMY212,1950.5,11.9825,5.552,0.744449457446798,0.1584,2.614,0.0596273,0.0987727,0.067103515886877
4,AMMY212,1951,13.2675,5.433,0.735039705033721,0.1663,2.598,0.0695652,0.0967348,0.067834425589436
4,AMMY212,1951.5,13.3886,5.309,0.725012725341157,0.1749,2.568,0.0881987,0.0867013,0.068622042689572
4,AMMY212,1952,12.0764,5.185,0.71474876072506,0.1775,2.537,0.1074535,0.0700465,0.069437747453789
4,AMMY212,1952.5,11.0049,5.05,0.703291378118661,0.1774,2.543,0.1037267,0.0736733,0.070359754473029
4,AMMY212,1953,11.1903,4.831,0.68403703748652,0.1764,2.559,0.0937888,0.0826112,0.071936861388968
4,AMMY212,1953.5,11.3648,4.611,0.663795122219408,0.1752,2.566,0.089441,0.085759,0.073632991200889
4,AMMY212,1954,11.5397,4.456,0.648945182165673,0.1736,2.554,0.0968945,0.0767055,0.074902689713998
4,AMMY212,1954.5,11.7385,4.38,0.6414741105041,0.1716,2.552,0.0981366,0.0734634,0.075549735651937
4,AMMY212,1955,11.6428,4.304,0.633872262658333,0.172,2.562,0.0919254,0.0800746,0.076213845106212
4,AMMY212,1955.5,11.4227,4.175,0.620656479819621,0.1734,2.567,0.0888199,0.0845801,0.077382323253414
4,AMMY212,1956,11.2584,4.042,0.606596309179285,0.1746,2.5787,0.0815528,0.0930473,0.07864513273257
4,AMMY212,1956.5,11.0624,3.908,0.591954555046735,0.1755,2.5771,0.0825466,0.0929534,0.079982086018873
4,AMMY212,1957,10.823,3.729,0.571592383361307,0.1765,2.5791,0.0813044,0.0951956,0.081879241838413
4,AMMY212,1957.5,10.4163,3.523,0.546912643181243,0.1772,2.566,0.089441,0.087759,0.084239093112414
4,AMMY212,1958,9.7476,3.328,0.522183317618686,0.1798,2.546,0.1018634,0.0779366,0.086671905660192
4,AMMY212,1958.5,9.0791,3.228,0.508933526050033,0.1842,2.548,0.1006211,0.0835789,0.088004167976095
4,AMMY212,1959,8.6366,3.127,0.495127881242933,0.1904,2.539,0.1062112,0.0841888,0.089414111160958
4,AMMY212,1959.5,8.6246,3.043,0.483301952358167,0.1984,2.5209,0.1174534,0.0809466,0.09063981869734
2,AMMY212,1960,8.5668,2.99,0.47567118832443,0.2065,2.4972,0.1321739,0.0743261,0.091439619494932
4,AMMY212,1960.5,8.5103,3.01,0.478566495593843,0.2154,2.488,0.1378883,0.0775117,0.091135327072061
4,AMMY212,1961,8.5595,3.061,0.485863329597335,0.224,2.48,0.1428571,0.0811429,0.090372925146181
1,AMMY212,1961.5,8.726,3.132,0.495821753385906,0.2295,2.463,0.1534161,0.0760839,0.089342711236483
1,AMMY212,1962,8.8926,3.371,0.527758752520972,0.2309,2.4461,0.163913,0.066987,0.086117344212369
1,AMMY212,1962.5,8.9491,3.611,0.557627488426827,0.2275,2.4662,0.1514285,0.0760715,0.083206309540701
1,AMMY212,1963,8.9007,3.85,0.585460729508501,0.2162,2.4815,0.1419255,0.0742745,0.080582296402538
2,AMMY212,1963.5,8.8657,4.18,0.621176281775035,0.203,2.4932,0.1346584,0.0683416,0.077336028111218
1,AMMY212,1964,9.4344,4.777,0.679155241283354,0.1911,2.505,0.1273291,0.0637709,0.072342311892935
4,AMMY212,1964.5,10.3634,5.374,0.73029766209715,0.1826,2.5285,0.1127329,0.0698671,0.068205778965803
4,AMMY212,1965,11.1791,6.04,0.781036938621132,0.1768,2.56,0.0931677,0.0836323,0.064335626581872
4,AMMY212,1965.5,11.6466,7.276,0.861892690391446,0.1694,2.6,0.068323,0.101077,0.05861700965403
4,AMMY212,1966,12.248,8.511,0.929980590515515,0.1602,2.628,0.0509317,0.1092683,0.054197556785852
5,AMMY212,1966.5,12.5257,9.793,0.990915754506084,0.1483,2.694,0.0099379,0.1383621,0.050525675335111
5,AMMY212,1967,11.8157,11.159,1.04762527758178,0.1375,2.728,-0.0111801,0.1486801,0
6,AMMY212,1967.5,11.1966,12.525,1.09777773453928,0.1321,2.706,0.0024844,0.1296156,0.044676705160877
5,AMMY212,1968,10.7462,13.097,1.11717182751427,0.1412,2.658,0.0322981,0.1089019,0.043690205814821
4,AMMY212,1968.5,10.3714,13.152,1.11899180019598,0.1395,2.597,0.0701864,0.0693136,0.043598756650947
4,AMMY212,1969,9.9963,11.143,1.04700213051851,0.1367,2.557,0.0950311,0.0416689,0.047366243042777
4,AMMY212,1969.5,9.408,9.206,0.964070970557955,0.1382,2.527,0.1136646,0.0245354,0.052111613366548
4,AMMY212,1970,8.5902,7.864,0.895643504824079,0.1431,2.523,0.1161491,0.0269509,0.056383009352481
4,AMMY212,1970.5,7.7746,6.522,0.814380794469938,0.1487,2.5,0.1304348,0.0182652,0.061912680495461
4,AMMY212,1971,7.3957,5.18,0.714329759745233,0.1533,2.485,0.1397516,0.0135484,0.069471251797091
1,AMMY212,1971.5,8.0205,4.708,0.672836454171397,0.1618,2.472,0.1478262,0.0139738,0.072870504666136
2,AMMY212,1972,8.6497,4.31,0.634477270160732,0.1702,2.458,0.1565218,0.0136782,0.076160777550672
2,AMMY212,1972.5,8.718,3.912,0.592398846115564,0.1782,2.466,0.1515528,0.0266473,0.079941184923885
2,AMMY212,1973,8.4554,4.063,0.608846822326412,0.1847,2.482,0.1416148,0.0430852,0.078441627026745
2,AMMY212,1973.5,9.136,4.252,0.628593255851259,0.1846,2.489,0.137267,0.047333,0.076678459016468
4,AMMY212,1974,9.9196,4.442,0.647578554212455,0.1805,2.494,0.1341615,0.0463385,0.075020633511714
4,AMMY212,1974.5,10.7673,4.737,0.675503384727957,0.1733,2.505,0.1273291,0.0459709,0.072647104950685
4,AMMY212,1975,11.6714,5.37,0.729974285699556,0.1594,2.524,0.115528,0.043872,0.068231176761867
4,AMMY212,1975.5,12.5797,6.003,0.778368343355874,0.1447,2.551,0.0987577,0.0459423,0.064533591055197
4,AMMY212,1976,13.3896,6.635,0.821840927200454,0.1278,2.582,0.0795031,0.0482969,0.061383202207018
6,AMMY212,1976.5,14.144,7.483,0.874075745223035,0.1115,2.605,0.0652174,0.0462826,0.057800571396153
5,AMMY212,1977,14.2834,8.346,0.92147838037569,0.1029,2.61,0.0621119,0.0407881,0.054730676230799
5,AMMY212,1977.5,13.3107,9.125,0.960232873128512,0.0983,2.617,0.0577639,0.0405361,0.052342392259021
4,AMMY212,1978,11.1953,9.342,0.970439862951764,0.0966,2.631,0.0490683,0.0475317,0.051730904603683
3,AMMY212,1978.5,8.767,8.599,0.93444794894897,0.0998,2.625,0.052795,0.047005,0.053919521548758
3,AMMY212,1979,8.5988,7.856,0.895201474778893,0.105,2.633,0.0478262,0.0571738,0.056411710300816
4,AMMY212,1979.5,8.9233,7.269,0.861474668857169,0.1102,2.63,0.0496894,0.0605106,0.058645226763086
6,AMMY212,1980,9.2486,6.779,0.831165633909442,0.1162,2.616,0.0583851,0.0578149,0.060727749557412
4,AMMY212,1980.5,9.0811,6.591,0.818951311640173,0.1221,2.574,0.0844721,0.0376279,0.061587751463495
4,AMMY212,1981,8.3049,6.403,0.806383501824168,0.1264,2.57,0.0869566,0.0394434,0.062485356710331
4,AMMY212,1981.5,7.613,6.079,0.783832143384441,0.1303,2.564,0.0906833,0.0396167,0.064128920982138
4,AMMY212,1982,7.1831,5.747,0.759441197133698,0.1329,2.579,0.0813665,0.0515335,0.065955255303163
4,AMMY212,1982.5,7.4147,5.415,0.733598460961339,0.1334,2.573,0.0850932,0.0483068,0.067947076249253
4,AMMY212,1983,8.5073,5.489,0.739493230781615,0.1333,2.573,0.0850932,0.0482068,0.067487507531395
4,AMMY212,1983.5,9.6009,5.617,0.749504423876142,0.1328,2.573,0.0850932,0.0477068,0.066714124701982
4,AMMY212,1984,9.4311,5.745,0.759290033024304,0.131,2.574,0.0844721,0.0465279,0.065966734766361
6,AMMY212,1984.5,8.868,5.958,0.775100498879025,0.1285,2.593,0.0726708,0.0558292,0.064776839528039
6,AMMY212,1985,8.3023,6.201,0.792461731346951,0.1256,2.608,0.063354,0.062246,0.063494943146622
6,AMMY212,1985.5,7.4606,6.444,0.809155531747181,0.1232,2.616,0.0583851,0.0648149,0.062286257729328
6,AMMY212,1986,7.4223,6.713,0.82691664718492,0.1222,2.616,0.0583851,0.0638149,0.061025546979769
5,AMMY212,1986.5,8.8102,7.581,0.879726496639577,0.1222,2.628,0.0509317,0.0712683,0.057425760588419
5,AMMY212,1987,10.1999,8.449,0.926805310111606,0.1223,2.637,0.0453416,0.0769584,0.054396048118348
5,AMMY212,1987.5,11.5915,9.318,0.969322706112202,0.1223,2.643,0.041615,0.080685,0.051797482372038
5,AMMY212,1988,12.5802,10.186,1.00800367184016,0.1226,2.65,0.037267,0.085333,0.049541387814805
3,AMMY212,1988.5,12.8297,11.007,1.04166896647561,0.1239,2.665,0.0279503,0.0959497,0.04765796797505
6,AMMY212,1989,13.0796,11.822,1.07269095501287,0.1253,2.691,0.0118013,0.1134988,0.045985882661549
4,AMMY212,1989.5,13.3254,12.608,1.10064620014548,0.1269,2.726,-0.0099379,0.1368379,0
6,AMMY212,1990,14.1868,12.782,1.10659881321254,0.1252,2.706,0.0024844,0.1227156,0.044225280664472
6,AMMY212,1990.5,15.6625,12.955,1.11243741732184,0.1151,2.684,0.0161491,0.0989509,0.043928997833286
6,AMMY212,1991,17.1372,12.988,1.11354227995396,0.1052,2.662,0.0298137,0.0753863,0.043873154788754
6,AMMY212,1991.5,18.0117,12.784,1.10666676196992,0.1015,2.639,0.0440994,0.0574006,0.044221821104827
2,AMMY212,1992,17.8217,12.579,1.09964611712323,0.1018,2.616,0.0583851,0.0434149,0.044580706399729
4,AMMY212,1992.5,17.6307,12.383,1.09282587292398,0.1022,2.627,0.0515527,0.0506473,0.044932136325214
4,AMMY212,1993,16.8668,12.219,1.08703566480566,0.1037,2.632,0.0484472,0.0552528,0.045232664567301
4,AMMY212,1993.5,16.3488,12.054,1.08113118713189,0.1063,2.64,0.0434782,0.0628218,0.045541193790239
4,AMMY212,1994,16.8472,11.884,1.07496264313163,0.1088,2.644,0.0409938,0.0678062,0.045865769353456
4,AMMY212,1994.5,17.1854,11.71,1.06855689507236,0.1112,2.635,0.0465839,0.0646161,0.046205274725598
5,AMMY212,1995,17.1832,11.531,1.06186697213856,0.1125,2.618,0.0571428,0.0553572,0.04656252446352
4,AMMY212,1995.5,16.55,11.32,1.05384642685225,0.1108,2.609,0.0627329,0.0480671,0.046994473774807
5,AMMY212,1996,15.0543,11.108,1.04563587107822,0.1092,2.616,0.0583851,0.0508149,0.047440807080502
5,AMMY212,1996.5,13.9218,10.873,1.03634938803184,0.112,2.614,0.0596273,0.0523727,0.047950739614695
5,AMMY212,1997,14.9607,10.151,1.00650882777529,0.1158,2.593,0.0726708,0.0431292,0.049626722092644
4,AMMY212,1997.5,15.0257,9.428,0.974419573852286,0.1241,2.571,0.0863353,0.0377647,0.051494425515224
4,AMMY212,1998,14.5658,8.858,0.94733567594874,0.1328,2.542,0.1043478,0.0284522,0.053125394291499
4,AMMY212,1998.5,14.1055,8.545,0.931712067056756,0.1441,2.514,0.1217392,0.0223608,0.054089625036333
4,AMMY212,1999,13.0272,8.232,0.915505361754376,0.1595,2.486,0.1391304,0.0203696,0.055108339272176
2,AMMY212,1999.5,12.4392,7.962,0.901022173248079,0.1744,2.467,0.1509317,0.0234683,0.056034940834474
1,AMMY212,2000,12.2522,7.847,0.89470365260923,0.1713,2.467,0.1509317,0.0203683,0.05644405131648
1,AMMY212,2000.5,11.7714,8.225,0.915135906622012,0.1682,2.49,0.136646,0.031554,0.055131784641997
4,AMMY212,2001,11.1535,8.603,0.934649922900711,0.1565,2.515,0.1211179,0.035382,0.05390698504044
4,AMMY212,2001.5,11.5299,9.305,0.968716377466786,0.1413,2.553,0.0975155,0.0437844,0.051833652831195
4,AMMY212,2002,12.0517,10.153,1.00659438618414,0.1249,2.58,0.0807454,0.0441546,0.049621833964379
4,AMMY212,2002.5,12.5728,10.998,1.04131371534586,0.1109,2.606,0.0645963,0.0463037,0.047677463974219
6,AMMY212,2003,12.9438,11.736,1.06952010083523,0.0984,2.674,0.0223602,0.0760398,0.046154064635143
6,AMMY212,2003.5,13.3152,12.474,1.09600573971511,0.0864,2.705,0.0031056,0.0832944,0.044767942445855
6,AMMY212,2004,12.0655,12.693,1.10356428005096,0.0806,2.705,0.0031056,0.0774944,0.044380057881219
6,AMMY212,2004.5,10.5071,12.534,1.09808969036395,0.0801,2.717,-0.0043478,0.0844478,0
6,AMMY212,2005,10.0337,11.736,1.06952010083523,0.0809,2.714,-0.0024845,0.0833845,0
6,AMMY212,2005.5,10.723,10.825,1.0344279050254,0.0871,2.674,0.0223602,0.0647398,0.048056933133221
5,AMMY212,2006,10.2999,9.927,0.996818021879515,0.0939,2.632,0.0484472,0.0454528,0.050183505304973
